dataset_id,respondent_id,dimension,n_matched_items,agreement_rate,cohens_kappa
ariadna,R_8Cm2KGgqfamDfnw,atrakcyjna,15,0.8666666666666667,0.7058823529411765
ariadna,R_8RUrxCahcA4bgGO,atrakcyjna,15,0.8666666666666667,0.736842105263158
ariadna,R_8c2shxJgVLo30fb,atrakcyjna,15,0.8666666666666667,0.7222222222222223
ariadna,R_8fCqxTFS4edFdfO,atrakcyjna,15,0.8666666666666667,0.7272727272727274
ariadna,R_8iyFsXVAxhb9J8w,atrakcyjna,15,0.8666666666666667,0.6590909090909091
ariadna,R_8odKkshXB3EHE7U,atrakcyjna,15,0.8666666666666667,0.7321428571428572
ariadna,R_8rBpkSnHpqJ943M,atrakcyjna,15,0.8666666666666667,0.7272727272727274
ariadna,R_8rSBrxWj9PfjBpY,atrakcyjna,15,0.8666666666666667,0.7222222222222223
ariadna,R_8rUSAMvxWJVadho,atrakcyjna,15,0.8666666666666667,0.5945945945945947
ariadna,R_8rZfLqMOeAS1YPT,atrakcyjna,15,0.8666666666666667,0.7000000000000001
ariadna,R_8sdde1wmKvJ88gA,atrakcyjna,15,0.8666666666666667,0.7272727272727274
ariadna,R_8w0n4io5KLpzxsu,atrakcyjna,15,0.8666666666666667,0.7321428571428572
ariadna,R_8xQKr2WKx0phJsS,atrakcyjna,15,0.8666666666666667,0.7272727272727274
ariadna,R_25FNci8Q7TkS7Dk,atrakcyjna,15,0.8,0.6153846153846155
ariadna,R_2Hh9GjKeOBBuRTf,atrakcyjna,15,0.8,0.5945945945945946
ariadna,R_2M0Asp2pVc0yblR,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_2QAI9b1jPkC6WhJ,atrakcyjna,15,0.8,0.5263157894736844
ariadna,R_2S6WvaH7SI84Nbf,atrakcyjna,15,0.8,0.6153846153846155
ariadna,R_2SvQl09LFwTeqLS,atrakcyjna,15,0.8,0.5714285714285715
ariadna,R_2WAK71y2sWza7sd,atrakcyjna,15,0.8,0.6086956521739131
ariadna,R_2k7h3RcjsdFHXI3,atrakcyjna,15,0.8,0.44444444444444453
ariadna,R_2nsZ5hEjqmMiXwR,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_2pEyYW8dqH38cMu,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_2sXCbHuP0HCiN7H,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_80BfyBZiacNaI8N,atrakcyjna,15,0.8,0.5945945945945946
ariadna,R_8CC5WVGfynbPwAm,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_8DO3lKQ7kMwjmaR,atrakcyjna,15,0.8,0.5714285714285715
ariadna,R_8EF82QyPKeoUeaZ,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_8EGdRQ82vym1ggH,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_8F3BSHWfeTili5S,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_8Jv7J4j76RhrIGt,atrakcyjna,15,0.8,0.6086956521739131
ariadna,R_8KwpBu6DdJ9vqAh,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_8LkDrR75iGNYKkh,atrakcyjna,15,0.8,0.5871559633027524
ariadna,R_8MuyCkIZ5SObgqZ,atrakcyjna,15,0.8,0.6017699115044248
ariadna,R_8Oo9Zqbzl8gDVDI,atrakcyjna,15,0.8,0.5945945945945946
ariadna,R_8PobAiBYSdrkLw9,atrakcyjna,15,0.8,0.5714285714285715
ariadna,R_8PqAj1tO8RBuLxn,atrakcyjna,15,0.8,0.5714285714285715
ariadna,R_8RkexwDDNrUEPbd,atrakcyjna,15,0.8,0.6086956521739131
ariadna,R_8SLfXvjF5Y2Kkud,atrakcyjna,15,0.8,0.5263157894736844
ariadna,R_8VpVgwjI7LkTg6E,atrakcyjna,15,0.8,0.6153846153846155
ariadna,R_8alPcVVlJZ6IePD,atrakcyjna,15,0.8,0.6153846153846155
ariadna,R_8dRZwcdFSQo8enB,atrakcyjna,15,0.8,0.5945945945945946
ariadna,R_8eLzCT5JC4uaI7R,atrakcyjna,15,0.8,0.5263157894736844
ariadna,R_8gkf2mcuqITru4H,atrakcyjna,15,0.8,0.5714285714285715
ariadna,R_8kdkzmk5Sq5iue9,atrakcyjna,15,0.8,0.6153846153846155
ariadna,R_8n1R6qO1ZYkwPXy,atrakcyjna,15,0.8,0.5945945945945946
ariadna,R_8r8RlUASyYrLlgB,atrakcyjna,15,0.8,0.5945945945945946
ariadna,R_8sb9TECn1tp8tQP,atrakcyjna,15,0.8,0.5945945945945946
ariadna,R_8xnPehpUOtpDRDj,atrakcyjna,15,0.8,0.6086956521739131
ariadna,R_8zCuaLKF21t8WFU,atrakcyjna,15,0.8,0.6086956521739131
ariadna,R_20iVlFCj9df7Atw,atrakcyjna,15,0.7333333333333333,0.4736842105263157
ariadna,R_2Eb8Z9UAcKGLjRc,atrakcyjna,15,0.7333333333333333,0.4642857142857142
ariadna,R_2Fn6U8vTkNkpm7V,atrakcyjna,15,0.7333333333333333,0.4444444444444443
ariadna,R_2Wevv9T0rlkrKlX,atrakcyjna,15,0.7333333333333333,0.39999999999999986
ariadna,R_2YyLVXyD1z1wcN8,atrakcyjna,15,0.7333333333333333,0.4736842105263157
ariadna,R_2pmWuDDl3KAbSur,atrakcyjna,15,0.7333333333333333,0.39999999999999986
ariadna,R_2qI1aUFh1aMuwLR,atrakcyjna,15,0.7333333333333333,0.4642857142857142
ariadna,R_2rPVx263hAfpqZW,atrakcyjna,15,0.7333333333333333,0.4642857142857142
ariadna,R_2vZiIFhb6IPh1hj,atrakcyjna,15,0.7333333333333333,0.4642857142857142
ariadna,R_8FDMccCtKSliyxO,atrakcyjna,15,0.7333333333333333,0.4736842105263157
ariadna,R_8KVgtTINi6aWZiN,atrakcyjna,15,0.7333333333333333,0.4444444444444443
ariadna,R_8ZE68YJAPlMLxla,atrakcyjna,15,0.7333333333333333,0.4642857142857142
ariadna,R_8fjTCXyXD3NT5XO,atrakcyjna,15,0.7333333333333333,0.4999999999999999
ariadna,R_8fveuXSsOxEktJC,atrakcyjna,15,0.7333333333333333,0.4642857142857142
ariadna,R_8w1CEfVl7WPiePa,atrakcyjna,15,0.7333333333333333,0.4736842105263157
ariadna,R_8wLlFl976grgOME,atrakcyjna,15,0.7333333333333333,0.4444444444444443
ariadna,R_8wLxJSBvo2oC8AT,atrakcyjna,15,0.7333333333333333,0.4999999999999999
ariadna,R_8xSwW3DCAgayLpT,atrakcyjna,15,0.7333333333333333,0.4736842105263157
ariadna,R_21tTtfR2FOP38g3,atrakcyjna,15,0.6666666666666666,0.3119266055045871
ariadna,R_2dvYpDNLCcPwiHL,atrakcyjna,15,0.6666666666666666,0.33628318584070793
ariadna,R_2lBFhZm7yPF7lSN,atrakcyjna,15,0.6666666666666666,0.33628318584070793
ariadna,R_2soVXZbllNqNHnk,atrakcyjna,15,0.6666666666666666,0.3243243243243242
ariadna,R_8KqbBavY8AWla13,atrakcyjna,15,0.6666666666666666,0.21052631578947348
ariadna,R_8Q6Cc6J0tLhizyo,atrakcyjna,15,0.6666666666666666,0.3243243243243242
ariadna,R_8hHkKOeNkLqCoJX,atrakcyjna,15,0.6666666666666666,0.3119266055045871
ariadna,R_2Wx7O9gEyANgOyj,atrakcyjna,15,0.6,0.1666666666666666
ariadna,R_82PhpuPmmvJpxNh,atrakcyjna,15,0.6,0.18181818181818185
ariadna,R_85iH6jkmSn04NlT,atrakcyjna,15,0.6,0.24999999999999994
ariadna,R_8CBZ5eZOCF2Geuk,atrakcyjna,15,0.6,0.2105263157894737
ariadna,R_8FIFhbShJ93dwWL,atrakcyjna,15,0.6,0.2105263157894737
ariadna,R_8RgPydMmCpnqouA,atrakcyjna,15,0.6,0.2105263157894737
ariadna,R_8fJ2dAzAzh2Fgi7,atrakcyjna,15,0.6,0.19642857142857137
ariadna,R_8iqY92O3nPpZIT4,atrakcyjna,15,0.6,0.2105263157894737
ariadna,R_8uW1UMLxvrgu5w4,atrakcyjna,15,0.6,0.2105263157894737
ariadna,R_2FPzl7KWKWfBnOD,atrakcyjna,15,0.5333333333333333,0.10256410256410257
ariadna,R_2kzv6by5DC6skjo,atrakcyjna,15,0.5333333333333333,0.0
ariadna,R_8MlJAvR3Y2lb66S,atrakcyjna,15,0.5333333333333333,0.08695652173913035
ariadna,R_8PctlEihl9W8O2F,atrakcyjna,15,0.5333333333333333,0.10256410256410257
ariadna,R_8fdOWU5K1xkGS9t,atrakcyjna,15,0.5333333333333333,0.05405405405405396
ariadna,R_8jB7asjQ2OyjGpj,atrakcyjna,15,0.5333333333333333,0.05405405405405396
ariadna,R_8riGEUf426Wemx6,atrakcyjna,15,0.5333333333333333,0.03669724770642203
ariadna,R_2R55zrOHn2DDJ2F,atrakcyjna,15,0.4666666666666667,0.0
ariadna,R_2V1qolmxiFqZ0Ad,atrakcyjna,15,0.4666666666666667,-0.11111111111111113
ariadna,R_2ePbpFpH0NZeKUH,atrakcyjna,15,0.4666666666666667,-0.052631578947368314
ariadna,R_2kOkLUv7RofClCz,atrakcyjna,15,0.4666666666666667,-0.11111111111111113
ariadna,R_2uCyawYLBzaXpoR,atrakcyjna,15,0.4666666666666667,-0.07142857142857144
ariadna,R_834tyFVgHXcMDjQ,atrakcyjna,15,0.4666666666666667,-0.11111111111111113
ariadna,R_8WZC8HzuMFszseR,atrakcyjna,15,0.4666666666666667,-0.052631578947368314
ariadna,R_2ruHIXSt8emF7Gb,atrakcyjna,15,0.4,-0.21621621621621628
ariadna,R_8IzsZxw75crKlFn,atrakcyjna,15,0.4,-0.21621621621621628
ariadna,R_8yEcl73X47TDK49,atrakcyjna,15,0.4,-0.15384615384615377
ariadna,R_2LaQWS8kfhthIFb,atrakcyjna,15,0.26666666666666666,-0.4347826086956523
ariadna,R_8DSHPbOSrpBtMxj,atrakcyjna,15,0.26666666666666666,-0.4601769911504424
ariadna,R_8PtGzYKIVIP2Pui,atrakcyjna,15,0.26666666666666666,-0.4347826086956523
ariadna,R_8oFgkHJQZrBqP1D,atrakcyjna,15,0.26666666666666666,-0.4864864864864866
ariadna,R_2gj9MGtWhvZzXmd,atrakcyjna,15,0.13333333333333333,-0.5599999999999999
ariadna,R_21H9KAxX71qdX4N,azjatycka,15,1.0,1.0
ariadna,R_22PnxIdsghkJxBX,azjatycka,15,1.0,1.0
ariadna,R_25D2DplmLP7bwLT,azjatycka,15,1.0,1.0
ariadna,R_2DOWhBdhPK2TIBh,azjatycka,15,1.0,1.0
ariadna,R_2E7ira11RPRoW8p,azjatycka,15,1.0,1.0
ariadna,R_2FFmDUCIm4hy2Cx,azjatycka,15,1.0,1.0
ariadna,R_2L2CRjdUZpTtJpD,azjatycka,15,1.0,1.0
ariadna,R_2Vax2pbhZSQvFVv,azjatycka,15,1.0,1.0
ariadna,R_2ewxdwv6fC9ivJj,azjatycka,15,1.0,1.0
ariadna,R_2flLwTb43iToB98,azjatycka,15,1.0,1.0
ariadna,R_2jNR3xtkKGpQQ1e,azjatycka,15,1.0,1.0
ariadna,R_2vPhXINftN6rlgR,azjatycka,15,1.0,1.0
ariadna,R_81dB8ZMEYP0HQvC,azjatycka,15,1.0,1.0
ariadna,R_82wUg41yTwfgFA5,azjatycka,15,1.0,1.0
ariadna,R_86hWFIUx8gOoPq2,azjatycka,15,1.0,1.0
ariadna,R_87I0wnxMcNYVgkH,azjatycka,15,1.0,1.0
ariadna,R_8GWwig4QwhuCbSx,azjatycka,15,1.0,1.0
ariadna,R_8MljqrCk3AkCgYI,azjatycka,15,1.0,1.0
ariadna,R_8RUrxCahcA4bgGO,azjatycka,15,1.0,1.0
ariadna,R_8eOtAIE9jnq2K1A,azjatycka,15,1.0,1.0
ariadna,R_8ikHC479ci2GYxk,azjatycka,15,1.0,1.0
ariadna,R_8myAFa7ntNpRECp,azjatycka,15,1.0,1.0
ariadna,R_8nYKlVyt343ZX8u,azjatycka,15,1.0,1.0
ariadna,R_8uhdrGInbJNz1sJ,azjatycka,15,1.0,1.0
ariadna,R_8w0n4io5KLpzxsu,azjatycka,15,1.0,1.0
ariadna,R_8xspd0tVDfHgh33,azjatycka,15,1.0,1.0
ariadna,R_8zjYvDnn7k5ra8B,azjatycka,15,1.0,1.0
ariadna,R_21GWJRj3tD5hYr9,azjatycka,15,0.9333333333333333,0.8571428571428572
ariadna,R_24oCjcGb34HV0ev,azjatycka,15,0.9333333333333333,0.8672566371681416
ariadna,R_2CKp6092B4ZKBJK,azjatycka,15,0.9333333333333333,0.8571428571428572
ariadna,R_2CfRgxI921moSgZ,azjatycka,15,0.9333333333333333,0.8571428571428572
ariadna,R_2Cg9HKD22wyL7T9,azjatycka,15,0.9333333333333333,0.8672566371681416
ariadna,R_2DQTyOhOkQMQIoN,azjatycka,15,0.9333333333333333,0.8648648648648649
ariadna,R_2DRdKEXYsxKPOUh,azjatycka,15,0.9333333333333333,0.8421052631578948
ariadna,R_2EEnEPrBj9i7fR1,azjatycka,15,0.9333333333333333,0.8571428571428572
ariadna,R_2EiWEwnmrayqHNT,azjatycka,15,0.9333333333333333,0.8648648648648649
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,15,0.9333333333333333,0.8672566371681416
ariadna,R_2Hh9GjKeOBBuRTf,azjatycka,15,0.9333333333333333,0.8648648648648649
ariadna,R_2N3aXNKsXHsjpdW,azjatycka,15,0.9333333333333333,0.8421052631578948
ariadna,R_2PbKr1p5AgkDL4F,azjatycka,15,0.9333333333333333,0.8421052631578948
ariadna,R_2PsLaTtDD7l3HRW,azjatycka,15,0.9333333333333333,0.8672566371681416
ariadna,R_2kmMbMNO09tT2MV,azjatycka,15,0.9333333333333333,0.8571428571428572
ariadna,R_2qOsSATZ9GYVzax,azjatycka,15,0.9333333333333333,0.8648648648648649
ariadna,R_2qrJlYjr6jshh4v,azjatycka,15,0.9333333333333333,0.8672566371681416
ariadna,R_2sSjjK5lUeNzvin,azjatycka,15,0.9333333333333333,0.8648648648648649
ariadna,R_814QvpUVbQL92Kr,azjatycka,15,0.9333333333333333,0.8672566371681416
ariadna,R_83mz5PxONQbuCWV,azjatycka,15,0.9333333333333333,0.8571428571428572
ariadna,R_8771fLXevrRAHTW,azjatycka,15,0.9333333333333333,0.8571428571428572
ariadna,R_8EDqYt8Q30iPdFD,azjatycka,15,0.9333333333333333,0.8648648648648649
ariadna,R_8QorvfcN2D98eRN,azjatycka,15,0.9333333333333333,0.8148148148148149
ariadna,R_8TDK60OeA2Z9aFP,azjatycka,15,0.9333333333333333,0.8648648648648649
ariadna,R_8llDwiQ3tztdq3E,azjatycka,15,0.9333333333333333,0.8672566371681416
ariadna,R_8oh7dZeLr4iTht3,azjatycka,15,0.9333333333333333,0.8571428571428572
ariadna,R_22G3ZBu4W2ayxbc,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_282K0iuLfskF2Zb,azjatycka,15,0.8666666666666667,0.7000000000000001
ariadna,R_2Cvc4mJjm8oWvKd,azjatycka,15,0.8666666666666667,0.6590909090909093
ariadna,R_2D27rty0mIAPfKQ,azjatycka,15,0.8666666666666667,0.423076923076923
ariadna,R_2HnohLM0F2w5Ov1,azjatycka,15,0.8666666666666667,0.736842105263158
ariadna,R_2Ib2phbVXvuD8oa,azjatycka,15,0.8666666666666667,0.7321428571428572
ariadna,R_2MT2TaqhK8Vxr8d,azjatycka,15,0.8666666666666667,0.7272727272727274
ariadna,R_2PceCk00yJmUAA0,azjatycka,15,0.8666666666666667,0.736842105263158
ariadna,R_2QAI9b1jPkC6WhJ,azjatycka,15,0.8666666666666667,0.7272727272727274
ariadna,R_2U91Z3wGky9s0p8,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_2c1QYtOt96NSgrG,azjatycka,15,0.8666666666666667,0.7058823529411765
ariadna,R_2jUEVsQzUmMR1hq,azjatycka,15,0.8666666666666667,0.736842105263158
ariadna,R_2kvF05FTbgsDaaR,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_2lBFhZm7yPF7lSN,azjatycka,15,0.8666666666666667,0.6590909090909091
ariadna,R_2lX5ApM7AurxNBG,azjatycka,15,0.8666666666666667,0.7321428571428572
ariadna,R_2nvj3FAb3B9DnL2,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_2pKpmRhQ43fwxem,azjatycka,15,0.8666666666666667,0.7000000000000001
ariadna,R_2t9j4NJBVpdBAvT,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_2zMYaocw6xIBBm1,azjatycka,15,0.8666666666666667,0.736842105263158
ariadna,R_80ofDbpCCwv6Ilt,azjatycka,15,0.8666666666666667,0.7321428571428572
ariadna,R_823FhCiNX8bISdx,azjatycka,15,0.8666666666666667,0.7321428571428572
ariadna,R_834tyFVgHXcMDjQ,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_895j3yH6K4zwZRo,azjatycka,15,0.8666666666666667,0.7321428571428572
ariadna,R_8FWFOgbpobiAeaB,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_8Jm9AsrOs9sHT3b,azjatycka,15,0.8666666666666667,0.736842105263158
ariadna,R_8MbR47CmsNFswkG,azjatycka,15,0.8666666666666667,0.7000000000000001
ariadna,R_8PdjHK0N2RWSIFZ,azjatycka,15,0.8666666666666667,0.7272727272727274
ariadna,R_8Q3oL4SqZ9hNHt3,azjatycka,15,0.8666666666666667,0.7058823529411765
ariadna,R_8gOr8gS1SyzgxTe,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_8h5E38xkRFMOCCR,azjatycka,15,0.8666666666666667,0.7272727272727274
ariadna,R_8hHfTmY2x5Vki8h,azjatycka,15,0.8666666666666667,0.7321428571428572
ariadna,R_8pFs7VcVRRuij7g,azjatycka,15,0.8666666666666667,0.7272727272727274
ariadna,R_8v8EZpiU29XJm81,azjatycka,15,0.8666666666666667,0.7000000000000001
ariadna,R_8w1CEfVl7WPiePa,azjatycka,15,0.8666666666666667,0.736842105263158
ariadna,R_8wigV6Wu6IKKt8l,azjatycka,15,0.8666666666666667,0.7222222222222223
ariadna,R_8zCvD5RYN820gIt,azjatycka,15,0.8666666666666667,0.7321428571428572
ariadna,R_2CvpoMpS2eJbHOY,azjatycka,15,0.8,0.5454545454545455
ariadna,R_2Eb4DpTmONcaSzq,azjatycka,15,0.8,0.5945945945945946
ariadna,R_2Hn9HoTFI3YZ9Tz,azjatycka,15,0.8,0.44444444444444436
ariadna,R_2QPZs1jokmPq8bD,azjatycka,15,0.8,0.6017699115044248
ariadna,R_2TDtIroKKt9q3AJ,azjatycka,15,0.8,0.6086956521739131
ariadna,R_2phDbmH4Il1bmbG,azjatycka,15,0.8,0.5945945945945946
ariadna,R_2y1RITt66YhKnXv,azjatycka,15,0.8,0.6153846153846155
ariadna,R_88IeILmtO4k9Gga,azjatycka,15,0.8,0.5945945945945946
ariadna,R_89ncWP9zEhl069c,azjatycka,15,0.8,0.5714285714285715
ariadna,R_8CC5WVGfynbPwAm,azjatycka,15,0.8,0.5263157894736843
ariadna,R_8EuTor8BefeZAUs,azjatycka,15,0.8,0.6017699115044248
ariadna,R_8Iaxfx60x22BImL,azjatycka,15,0.8,0.6017699115044248
ariadna,R_8OZhdT9gR1AATha,azjatycka,15,0.8,0.6086956521739131
ariadna,R_8YUI8u1RxuQgHK1,azjatycka,15,0.8,0.5714285714285715
ariadna,R_8qUKJQBKxpy0TN8,azjatycka,15,0.8,0.6017699115044248
ariadna,R_8wvhr7EUYh61sr1,azjatycka,15,0.8,0.5714285714285715
ariadna,R_25MXqMsPYaezVdW,azjatycka,15,0.7333333333333333,0.4736842105263157
ariadna,R_2BhpMgi9i9VN3Ve,azjatycka,15,0.7333333333333333,0.4736842105263157
ariadna,R_2Hum0GmcTqPkKzH,azjatycka,15,0.7333333333333333,0.4736842105263157
ariadna,R_2TphhY5YNOWWXMy,azjatycka,15,0.7333333333333333,0.4736842105263157
ariadna,R_2VjlaZUsW6k8Ysp,azjatycka,15,0.7333333333333333,0.4736842105263157
ariadna,R_2ckhP1DzEer43W5,azjatycka,15,0.7333333333333333,0.4999999999999999
ariadna,R_2hACoS1eW7Lp0Dz,azjatycka,15,0.7333333333333333,0.4642857142857142
ariadna,R_2m3OA3ucYBvKZIY,azjatycka,15,0.7333333333333333,0.41176470588235287
ariadna,R_7EJ5snHwgr8q8cV,azjatycka,15,0.7333333333333333,0.4642857142857142
ariadna,R_845XGBZ4NnTcDLg,azjatycka,15,0.7333333333333333,0.4642857142857142
ariadna,R_87p3ysRHQE49hwY,azjatycka,15,0.7333333333333333,0.4736842105263157
ariadna,R_8MXPZwKuUWVULDz,azjatycka,15,0.7333333333333333,0.4444444444444443
ariadna,R_8Ph7PDa56eltpP7,azjatycka,15,0.7333333333333333,0.4642857142857142
ariadna,R_8Shme1geL6acWTn,azjatycka,15,0.7333333333333333,0.4444444444444443
ariadna,R_8e95hjn9NmWthyc,azjatycka,15,0.7333333333333333,0.4642857142857142
ariadna,R_8ez8mi49216S3HB,azjatycka,15,0.7333333333333333,0.4827586206896551
ariadna,R_8fB99V9IbpDoERz,azjatycka,15,0.7333333333333333,0.41176470588235287
ariadna,R_8rCYhoNDEYBu8CZ,azjatycka,15,0.7333333333333333,0.4545454545454545
ariadna,R_21tTtfR2FOP38g3,azjatycka,15,0.6666666666666666,0.28571428571428564
ariadna,R_2GczN9xvrjCjfZT,azjatycka,15,0.6666666666666666,0.3243243243243242
ariadna,R_2kM8o8H7PmigCta,azjatycka,15,0.6666666666666666,0.33628318584070793
ariadna,R_2ruHIXSt8emF7Gb,azjatycka,15,0.6666666666666666,0.3478260869565216
ariadna,R_86gT3R31cSrufVS,azjatycka,15,0.6666666666666666,0.3243243243243242
ariadna,R_8PtGzYKIVIP2Pui,azjatycka,15,0.6666666666666666,0.3478260869565216
ariadna,R_8ea6bKdHN7y51sR,azjatycka,15,0.6666666666666666,0.3119266055045871
